Date_Key;FullDate;DayNumberOfMonth;DayNumberOfWeek;DayName;MonthNumber;MonthName;QuarterNumber;QuarterName;CalendarYear;YearMonth;IsWeekend
20180411;2018-04-11;11;3;Wednesday;4;April;2;Q2;2018;2018-04;0
20180412;2018-04-12;12;4;Thursday;4;April;2;Q2;2018;2018-04;0
20180413;2018-04-13;13;5;Friday;4;April;2;Q2;2018;2018-04;0
20180414;2018-04-14;14;6;Saturday;4;April;2;Q2;2018;2018-04;1
20180415;2018-04-15;15;7;Sunday;4;April;2;Q2;2018;2018-04;1
20180416;2018-04-16;16;1;Monday;4;April;2;Q2;2018;2018-04;0
20180417;2018-04-17;17;2;Tuesday;4;April;2;Q2;2018;2018-04;0
20180418;2018-04-18;18;3;Wednesday;4;April;2;Q2;2018;2018-04;0
20180419;2018-04-19;19;4;Thursday;4;April;2;Q2;2018;2018-04;0
20180420;2018-04-20;20;5;Friday;4;April;2;Q2;2018;2018-04;0
20180421;2018-04-21;21;6;Saturday;4;April;2;Q2;2018;2018-04;1
20180422;2018-04-22;22;7;Sunday;4;April;2;Q2;2018;2018-04;1
20180423;2018-04-23;23;1;Monday;4;April;2;Q2;2018;2018-04;0
20180424;2018-04-24;24;2;Tuesday;4;April;2;Q2;2018;2018-04;0
20180425;2018-04-25;25;3;Wednesday;4;April;2;Q2;2018;2018-04;0
20180426;2018-04-26;26;4;Thursday;4;April;2;Q2;2018;2018-04;0
20180427;2018-04-27;27;5;Friday;4;April;2;Q2;2018;2018-04;0
20180428;2018-04-28;28;6;Saturday;4;April;2;Q2;2018;2018-04;1
20180429;2018-04-29;29;7;Sunday;4;April;2;Q2;2018;2018-04;1
20180430;2018-04-30;30;1;Monday;4;April;2;Q2;2018;2018-04;0
20180501;2018-05-01;1;2;Tuesday;5;May;2;Q2;2018;2018-05;0
20180502;2018-05-02;2;3;Wednesday;5;May;2;Q2;2018;2018-05;0
20180503;2018-05-03;3;4;Thursday;5;May;2;Q2;2018;2018-05;0
20180504;2018-05-04;4;5;Friday;5;May;2;Q2;2018;2018-05;0
20180505;2018-05-05;5;6;Saturday;5;May;2;Q2;2018;2018-05;1
20180506;2018-05-06;6;7;Sunday;5;May;2;Q2;2018;2018-05;1
20180507;2018-05-07;7;1;Monday;5;May;2;Q2;2018;2018-05;0
20180508;2018-05-08;8;2;Tuesday;5;May;2;Q2;2018;2018-05;0
20180509;2018-05-09;9;3;Wednesday;5;May;2;Q2;2018;2018-05;0
20180510;2018-05-10;10;4;Thursday;5;May;2;Q2;2018;2018-05;0
20180511;2018-05-11;11;5;Friday;5;May;2;Q2;2018;2018-05;0
20180512;2018-05-12;12;6;Saturday;5;May;2;Q2;2018;2018-05;1
20180513;2018-05-13;13;7;Sunday;5;May;2;Q2;2018;2018-05;1
20180514;2018-05-14;14;1;Monday;5;May;2;Q2;2018;2018-05;0
20180515;2018-05-15;15;2;Tuesday;5;May;2;Q2;2018;2018-05;0
20180516;2018-05-16;16;3;Wednesday;5;May;2;Q2;2018;2018-05;0
20180517;2018-05-17;17;4;Thursday;5;May;2;Q2;2018;2018-05;0
20180518;2018-05-18;18;5;Friday;5;May;2;Q2;2018;2018-05;0
20180519;2018-05-19;19;6;Saturday;5;May;2;Q2;2018;2018-05;1
20180520;2018-05-20;20;7;Sunday;5;May;2;Q2;2018;2018-05;1
20180521;2018-05-21;21;1;Monday;5;May;2;Q2;2018;2018-05;0
20180522;2018-05-22;22;2;Tuesday;5;May;2;Q2;2018;2018-05;0
20180523;2018-05-23;23;3;Wednesday;5;May;2;Q2;2018;2018-05;0
20180524;2018-05-24;24;4;Thursday;5;May;2;Q2;2018;2018-05;0
20180525;2018-05-25;25;5;Friday;5;May;2;Q2;2018;2018-05;0
20180526;2018-05-26;26;6;Saturday;5;May;2;Q2;2018;2018-05;1
20180527;2018-05-27;27;7;Sunday;5;May;2;Q2;2018;2018-05;1
20180528;2018-05-28;28;1;Monday;5;May;2;Q2;2018;2018-05;0
20180529;2018-05-29;29;2;Tuesday;5;May;2;Q2;2018;2018-05;0
20180530;2018-05-30;30;3;Wednesday;5;May;2;Q2;2018;2018-05;0
20180531;2018-05-31;31;4;Thursday;5;May;2;Q2;2018;2018-05;0
20180601;2018-06-01;1;5;Friday;6;June;2;Q2;2018;2018-06;0
20180602;2018-06-02;2;6;Saturday;6;June;2;Q2;2018;2018-06;1
20180603;2018-06-03;3;7;Sunday;6;June;2;Q2;2018;2018-06;1
20180604;2018-06-04;4;1;Monday;6;June;2;Q2;2018;2018-06;0
20180605;2018-06-05;5;2;Tuesday;6;June;2;Q2;2018;2018-06;0
20180606;2018-06-06;6;3;Wednesday;6;June;2;Q2;2018;2018-06;0
20180607;2018-06-07;7;4;Thursday;6;June;2;Q2;2018;2018-06;0
20180608;2018-06-08;8;5;Friday;6;June;2;Q2;2018;2018-06;0
20180609;2018-06-09;9;6;Saturday;6;June;2;Q2;2018;2018-06;1
20180610;2018-06-10;10;7;Sunday;6;June;2;Q2;2018;2018-06;1
20180611;2018-06-11;11;1;Monday;6;June;2;Q2;2018;2018-06;0
20180612;2018-06-12;12;2;Tuesday;6;June;2;Q2;2018;2018-06;0
20180613;2018-06-13;13;3;Wednesday;6;June;2;Q2;2018;2018-06;0
20180614;2018-06-14;14;4;Thursday;6;June;2;Q2;2018;2018-06;0
20180615;2018-06-15;15;5;Friday;6;June;2;Q2;2018;2018-06;0
20180616;2018-06-16;16;6;Saturday;6;June;2;Q2;2018;2018-06;1
20180617;2018-06-17;17;7;Sunday;6;June;2;Q2;2018;2018-06;1
20180618;2018-06-18;18;1;Monday;6;June;2;Q2;2018;2018-06;0
20180619;2018-06-19;19;2;Tuesday;6;June;2;Q2;2018;2018-06;0
20180620;2018-06-20;20;3;Wednesday;6;June;2;Q2;2018;2018-06;0
20180621;2018-06-21;21;4;Thursday;6;June;2;Q2;2018;2018-06;0
20180622;2018-06-22;22;5;Friday;6;June;2;Q2;2018;2018-06;0
20180623;2018-06-23;23;6;Saturday;6;June;2;Q2;2018;2018-06;1
20180624;2018-06-24;24;7;Sunday;6;June;2;Q2;2018;2018-06;1
20180625;2018-06-25;25;1;Monday;6;June;2;Q2;2018;2018-06;0
20180626;2018-06-26;26;2;Tuesday;6;June;2;Q2;2018;2018-06;0
20180627;2018-06-27;27;3;Wednesday;6;June;2;Q2;2018;2018-06;0
20180628;2018-06-28;28;4;Thursday;6;June;2;Q2;2018;2018-06;0
20180629;2018-06-29;29;5;Friday;6;June;2;Q2;2018;2018-06;0
20180630;2018-06-30;30;6;Saturday;6;June;2;Q2;2018;2018-06;1
20180701;2018-07-01;1;7;Sunday;7;July;3;Q3;2018;2018-07;1
20180702;2018-07-02;2;1;Monday;7;July;3;Q3;2018;2018-07;0
20180703;2018-07-03;3;2;Tuesday;7;July;3;Q3;2018;2018-07;0
20180704;2018-07-04;4;3;Wednesday;7;July;3;Q3;2018;2018-07;0
20180705;2018-07-05;5;4;Thursday;7;July;3;Q3;2018;2018-07;0
20180706;2018-07-06;6;5;Friday;7;July;3;Q3;2018;2018-07;0
20180707;2018-07-07;7;6;Saturday;7;July;3;Q3;2018;2018-07;1
20180708;2018-07-08;8;7;Sunday;7;July;3;Q3;2018;2018-07;1
20180709;2018-07-09;9;1;Monday;7;July;3;Q3;2018;2018-07;0
20180710;2018-07-10;10;2;Tuesday;7;July;3;Q3;2018;2018-07;0
20180711;2018-07-11;11;3;Wednesday;7;July;3;Q3;2018;2018-07;0
20180712;2018-07-12;12;4;Thursday;7;July;3;Q3;2018;2018-07;0
20180713;2018-07-13;13;5;Friday;7;July;3;Q3;2018;2018-07;0
20180714;2018-07-14;14;6;Saturday;7;July;3;Q3;2018;2018-07;1
20180715;2018-07-15;15;7;Sunday;7;July;3;Q3;2018;2018-07;1
20180716;2018-07-16;16;1;Monday;7;July;3;Q3;2018;2018-07;0
20180717;2018-07-17;17;2;Tuesday;7;July;3;Q3;2018;2018-07;0
20180718;2018-07-18;18;3;Wednesday;7;July;3;Q3;2018;2018-07;0
20180719;2018-07-19;19;4;Thursday;7;July;3;Q3;2018;2018-07;0
20180720;2018-07-20;20;5;Friday;7;July;3;Q3;2018;2018-07;0
20180721;2018-07-21;21;6;Saturday;7;July;3;Q3;2018;2018-07;1
20180722;2018-07-22;22;7;Sunday;7;July;3;Q3;2018;2018-07;1
20180723;2018-07-23;23;1;Monday;7;July;3;Q3;2018;2018-07;0
20180724;2018-07-24;24;2;Tuesday;7;July;3;Q3;2018;2018-07;0
20180725;2018-07-25;25;3;Wednesday;7;July;3;Q3;2018;2018-07;0
20180726;2018-07-26;26;4;Thursday;7;July;3;Q3;2018;2018-07;0
20180727;2018-07-27;27;5;Friday;7;July;3;Q3;2018;2018-07;0
20180728;2018-07-28;28;6;Saturday;7;July;3;Q3;2018;2018-07;1
20180729;2018-07-29;29;7;Sunday;7;July;3;Q3;2018;2018-07;1
20180730;2018-07-30;30;1;Monday;7;July;3;Q3;2018;2018-07;0
20180731;2018-07-31;31;2;Tuesday;7;July;3;Q3;2018;2018-07;0
20180801;2018-08-01;1;3;Wednesday;8;August;3;Q3;2018;2018-08;0
20180802;2018-08-02;2;4;Thursday;8;August;3;Q3;2018;2018-08;0
20180803;2018-08-03;3;5;Friday;8;August;3;Q3;2018;2018-08;0
20180804;2018-08-04;4;6;Saturday;8;August;3;Q3;2018;2018-08;1
20180805;2018-08-05;5;7;Sunday;8;August;3;Q3;2018;2018-08;1
20180806;2018-08-06;6;1;Monday;8;August;3;Q3;2018;2018-08;0
20180807;2018-08-07;7;2;Tuesday;8;August;3;Q3;2018;2018-08;0
20180808;2018-08-08;8;3;Wednesday;8;August;3;Q3;2018;2018-08;0
20180809;2018-08-09;9;4;Thursday;8;August;3;Q3;2018;2018-08;0
20180810;2018-08-10;10;5;Friday;8;August;3;Q3;2018;2018-08;0
20180811;2018-08-11;11;6;Saturday;8;August;3;Q3;2018;2018-08;1
20180812;2018-08-12;12;7;Sunday;8;August;3;Q3;2018;2018-08;1
20180813;2018-08-13;13;1;Monday;8;August;3;Q3;2018;2018-08;0
20180814;2018-08-14;14;2;Tuesday;8;August;3;Q3;2018;2018-08;0
20180815;2018-08-15;15;3;Wednesday;8;August;3;Q3;2018;2018-08;0
20180816;2018-08-16;16;4;Thursday;8;August;3;Q3;2018;2018-08;0
20180817;2018-08-17;17;5;Friday;8;August;3;Q3;2018;2018-08;0
20180818;2018-08-18;18;6;Saturday;8;August;3;Q3;2018;2018-08;1
20180819;2018-08-19;19;7;Sunday;8;August;3;Q3;2018;2018-08;1
20180820;2018-08-20;20;1;Monday;8;August;3;Q3;2018;2018-08;0
20180821;2018-08-21;21;2;Tuesday;8;August;3;Q3;2018;2018-08;0
20180822;2018-08-22;22;3;Wednesday;8;August;3;Q3;2018;2018-08;0
20180823;2018-08-23;23;4;Thursday;8;August;3;Q3;2018;2018-08;0
20180824;2018-08-24;24;5;Friday;8;August;3;Q3;2018;2018-08;0
20180825;2018-08-25;25;6;Saturday;8;August;3;Q3;2018;2018-08;1
20180826;2018-08-26;26;7;Sunday;8;August;3;Q3;2018;2018-08;1
20180827;2018-08-27;27;1;Monday;8;August;3;Q3;2018;2018-08;0
20180828;2018-08-28;28;2;Tuesday;8;August;3;Q3;2018;2018-08;0
20180829;2018-08-29;29;3;Wednesday;8;August;3;Q3;2018;2018-08;0
20180830;2018-08-30;30;4;Thursday;8;August;3;Q3;2018;2018-08;0
20180831;2018-08-31;31;5;Friday;8;August;3;Q3;2018;2018-08;0
20180901;2018-09-01;1;6;Saturday;9;September;3;Q3;2018;2018-09;1
20180902;2018-09-02;2;7;Sunday;9;September;3;Q3;2018;2018-09;1
20180903;2018-09-03;3;1;Monday;9;September;3;Q3;2018;2018-09;0
20180904;2018-09-04;4;2;Tuesday;9;September;3;Q3;2018;2018-09;0
20180905;2018-09-05;5;3;Wednesday;9;September;3;Q3;2018;2018-09;0
20180906;2018-09-06;6;4;Thursday;9;September;3;Q3;2018;2018-09;0
20180907;2018-09-07;7;5;Friday;9;September;3;Q3;2018;2018-09;0
20180908;2018-09-08;8;6;Saturday;9;September;3;Q3;2018;2018-09;1
20180909;2018-09-09;9;7;Sunday;9;September;3;Q3;2018;2018-09;1
20180910;2018-09-10;10;1;Monday;9;September;3;Q3;2018;2018-09;0
20180911;2018-09-11;11;2;Tuesday;9;September;3;Q3;2018;2018-09;0
20180912;2018-09-12;12;3;Wednesday;9;September;3;Q3;2018;2018-09;0
20180913;2018-09-13;13;4;Thursday;9;September;3;Q3;2018;2018-09;0
20180914;2018-09-14;14;5;Friday;9;September;3;Q3;2018;2018-09;0
20180915;2018-09-15;15;6;Saturday;9;September;3;Q3;2018;2018-09;1
20180916;2018-09-16;16;7;Sunday;9;September;3;Q3;2018;2018-09;1
20180917;2018-09-17;17;1;Monday;9;September;3;Q3;2018;2018-09;0
20180918;2018-09-18;18;2;Tuesday;9;September;3;Q3;2018;2018-09;0
20180919;2018-09-19;19;3;Wednesday;9;September;3;Q3;2018;2018-09;0
20180920;2018-09-20;20;4;Thursday;9;September;3;Q3;2018;2018-09;0
20180921;2018-09-21;21;5;Friday;9;September;3;Q3;2018;2018-09;0
20180922;2018-09-22;22;6;Saturday;9;September;3;Q3;2018;2018-09;1
20180923;2018-09-23;23;7;Sunday;9;September;3;Q3;2018;2018-09;1
20180924;2018-09-24;24;1;Monday;9;September;3;Q3;2018;2018-09;0
20180925;2018-09-25;25;2;Tuesday;9;September;3;Q3;2018;2018-09;0
20180926;2018-09-26;26;3;Wednesday;9;September;3;Q3;2018;2018-09;0
20180927;2018-09-27;27;4;Thursday;9;September;3;Q3;2018;2018-09;0
20180928;2018-09-28;28;5;Friday;9;September;3;Q3;2018;2018-09;0
20180929;2018-09-29;29;6;Saturday;9;September;3;Q3;2018;2018-09;1
20180930;2018-09-30;30;7;Sunday;9;September;3;Q3;2018;2018-09;1
20181001;2018-10-01;1;1;Monday;10;October;4;Q4;2018;2018-10;0
20181002;2018-10-02;2;2;Tuesday;10;October;4;Q4;2018;2018-10;0
20181003;2018-10-03;3;3;Wednesday;10;October;4;Q4;2018;2018-10;0
20181004;2018-10-04;4;4;Thursday;10;October;4;Q4;2018;2018-10;0
20181005;2018-10-05;5;5;Friday;10;October;4;Q4;2018;2018-10;0
20181006;2018-10-06;6;6;Saturday;10;October;4;Q4;2018;2018-10;1
20181007;2018-10-07;7;7;Sunday;10;October;4;Q4;2018;2018-10;1
20181008;2018-10-08;8;1;Monday;10;October;4;Q4;2018;2018-10;0
20181009;2018-10-09;9;2;Tuesday;10;October;4;Q4;2018;2018-10;0
20181010;2018-10-10;10;3;Wednesday;10;October;4;Q4;2018;2018-10;0
20181011;2018-10-11;11;4;Thursday;10;October;4;Q4;2018;2018-10;0
20181012;2018-10-12;12;5;Friday;10;October;4;Q4;2018;2018-10;0
20181013;2018-10-13;13;6;Saturday;10;October;4;Q4;2018;2018-10;1
20181014;2018-10-14;14;7;Sunday;10;October;4;Q4;2018;2018-10;1
20181015;2018-10-15;15;1;Monday;10;October;4;Q4;2018;2018-10;0
20181016;2018-10-16;16;2;Tuesday;10;October;4;Q4;2018;2018-10;0
20181017;2018-10-17;17;3;Wednesday;10;October;4;Q4;2018;2018-10;0
20181018;2018-10-18;18;4;Thursday;10;October;4;Q4;2018;2018-10;0
20181019;2018-10-19;19;5;Friday;10;October;4;Q4;2018;2018-10;0
20181020;2018-10-20;20;6;Saturday;10;October;4;Q4;2018;2018-10;1
20181021;2018-10-21;21;7;Sunday;10;October;4;Q4;2018;2018-10;1
20181022;2018-10-22;22;1;Monday;10;October;4;Q4;2018;2018-10;0
20181023;2018-10-23;23;2;Tuesday;10;October;4;Q4;2018;2018-10;0
20181024;2018-10-24;24;3;Wednesday;10;October;4;Q4;2018;2018-10;0
20181025;2018-10-25;25;4;Thursday;10;October;4;Q4;2018;2018-10;0
20181026;2018-10-26;26;5;Friday;10;October;4;Q4;2018;2018-10;0
20181027;2018-10-27;27;6;Saturday;10;October;4;Q4;2018;2018-10;1
20181028;2018-10-28;28;7;Sunday;10;October;4;Q4;2018;2018-10;1
20181029;2018-10-29;29;1;Monday;10;October;4;Q4;2018;2018-10;0
20181030;2018-10-30;30;2;Tuesday;10;October;4;Q4;2018;2018-10;0
20181031;2018-10-31;31;3;Wednesday;10;October;4;Q4;2018;2018-10;0
20181101;2018-11-01;1;4;Thursday;11;November;4;Q4;2018;2018-11;0
20181102;2018-11-02;2;5;Friday;11;November;4;Q4;2018;2018-11;0
20181103;2018-11-03;3;6;Saturday;11;November;4;Q4;2018;2018-11;1
20181104;2018-11-04;4;7;Sunday;11;November;4;Q4;2018;2018-11;1
20181105;2018-11-05;5;1;Monday;11;November;4;Q4;2018;2018-11;0
20181106;2018-11-06;6;2;Tuesday;11;November;4;Q4;2018;2018-11;0
20181107;2018-11-07;7;3;Wednesday;11;November;4;Q4;2018;2018-11;0
20181108;2018-11-08;8;4;Thursday;11;November;4;Q4;2018;2018-11;0
20181109;2018-11-09;9;5;Friday;11;November;4;Q4;2018;2018-11;0
20181110;2018-11-10;10;6;Saturday;11;November;4;Q4;2018;2018-11;1
20181111;2018-11-11;11;7;Sunday;11;November;4;Q4;2018;2018-11;1
20181112;2018-11-12;12;1;Monday;11;November;4;Q4;2018;2018-11;0
20181113;2018-11-13;13;2;Tuesday;11;November;4;Q4;2018;2018-11;0
20181114;2018-11-14;14;3;Wednesday;11;November;4;Q4;2018;2018-11;0
20181115;2018-11-15;15;4;Thursday;11;November;4;Q4;2018;2018-11;0
20181116;2018-11-16;16;5;Friday;11;November;4;Q4;2018;2018-11;0
20181117;2018-11-17;17;6;Saturday;11;November;4;Q4;2018;2018-11;1
20181118;2018-11-18;18;7;Sunday;11;November;4;Q4;2018;2018-11;1
20181119;2018-11-19;19;1;Monday;11;November;4;Q4;2018;2018-11;0
20181120;2018-11-20;20;2;Tuesday;11;November;4;Q4;2018;2018-11;0
20181121;2018-11-21;21;3;Wednesday;11;November;4;Q4;2018;2018-11;0
20181122;2018-11-22;22;4;Thursday;11;November;4;Q4;2018;2018-11;0
20181123;2018-11-23;23;5;Friday;11;November;4;Q4;2018;2018-11;0
20181124;2018-11-24;24;6;Saturday;11;November;4;Q4;2018;2018-11;1
20181125;2018-11-25;25;7;Sunday;11;November;4;Q4;2018;2018-11;1
20181126;2018-11-26;26;1;Monday;11;November;4;Q4;2018;2018-11;0
20181127;2018-11-27;27;2;Tuesday;11;November;4;Q4;2018;2018-11;0
20181128;2018-11-28;28;3;Wednesday;11;November;4;Q4;2018;2018-11;0
20181129;2018-11-29;29;4;Thursday;11;November;4;Q4;2018;2018-11;0
20181130;2018-11-30;30;5;Friday;11;November;4;Q4;2018;2018-11;0
20181201;2018-12-01;1;6;Saturday;12;December;4;Q4;2018;2018-12;1
20181202;2018-12-02;2;7;Sunday;12;December;4;Q4;2018;2018-12;1
20181203;2018-12-03;3;1;Monday;12;December;4;Q4;2018;2018-12;0
20181204;2018-12-04;4;2;Tuesday;12;December;4;Q4;2018;2018-12;0
20181205;2018-12-05;5;3;Wednesday;12;December;4;Q4;2018;2018-12;0
20181206;2018-12-06;6;4;Thursday;12;December;4;Q4;2018;2018-12;0
20181207;2018-12-07;7;5;Friday;12;December;4;Q4;2018;2018-12;0
20181208;2018-12-08;8;6;Saturday;12;December;4;Q4;2018;2018-12;1
20181209;2018-12-09;9;7;Sunday;12;December;4;Q4;2018;2018-12;1
20181210;2018-12-10;10;1;Monday;12;December;4;Q4;2018;2018-12;0
20181211;2018-12-11;11;2;Tuesday;12;December;4;Q4;2018;2018-12;0
20181212;2018-12-12;12;3;Wednesday;12;December;4;Q4;2018;2018-12;0
20181213;2018-12-13;13;4;Thursday;12;December;4;Q4;2018;2018-12;0
20181214;2018-12-14;14;5;Friday;12;December;4;Q4;2018;2018-12;0
20181215;2018-12-15;15;6;Saturday;12;December;4;Q4;2018;2018-12;1
20181216;2018-12-16;16;7;Sunday;12;December;4;Q4;2018;2018-12;1
20181217;2018-12-17;17;1;Monday;12;December;4;Q4;2018;2018-12;0
20181218;2018-12-18;18;2;Tuesday;12;December;4;Q4;2018;2018-12;0
20181219;2018-12-19;19;3;Wednesday;12;December;4;Q4;2018;2018-12;0
20181220;2018-12-20;20;4;Thursday;12;December;4;Q4;2018;2018-12;0
20181221;2018-12-21;21;5;Friday;12;December;4;Q4;2018;2018-12;0
20181222;2018-12-22;22;6;Saturday;12;December;4;Q4;2018;2018-12;1
20181223;2018-12-23;23;7;Sunday;12;December;4;Q4;2018;2018-12;1
20181224;2018-12-24;24;1;Monday;12;December;4;Q4;2018;2018-12;0
20181225;2018-12-25;25;2;Tuesday;12;December;4;Q4;2018;2018-12;0
20181226;2018-12-26;26;3;Wednesday;12;December;4;Q4;2018;2018-12;0
20181227;2018-12-27;27;4;Thursday;12;December;4;Q4;2018;2018-12;0
20181228;2018-12-28;28;5;Friday;12;December;4;Q4;2018;2018-12;0
20181229;2018-12-29;29;6;Saturday;12;December;4;Q4;2018;2018-12;1
20181230;2018-12-30;30;7;Sunday;12;December;4;Q4;2018;2018-12;1
20181231;2018-12-31;31;1;Monday;12;December;4;Q4;2018;2018-12;0
20190101;2019-01-01;1;2;Tuesday;1;January;1;Q1;2019;2019-01;0
20190102;2019-01-02;2;3;Wednesday;1;January;1;Q1;2019;2019-01;0
20190103;2019-01-03;3;4;Thursday;1;January;1;Q1;2019;2019-01;0
20190104;2019-01-04;4;5;Friday;1;January;1;Q1;2019;2019-01;0
20190105;2019-01-05;5;6;Saturday;1;January;1;Q1;2019;2019-01;1
20190106;2019-01-06;6;7;Sunday;1;January;1;Q1;2019;2019-01;1
20190107;2019-01-07;7;1;Monday;1;January;1;Q1;2019;2019-01;0
20190108;2019-01-08;8;2;Tuesday;1;January;1;Q1;2019;2019-01;0
20190109;2019-01-09;9;3;Wednesday;1;January;1;Q1;2019;2019-01;0
20190110;2019-01-10;10;4;Thursday;1;January;1;Q1;2019;2019-01;0
20190111;2019-01-11;11;5;Friday;1;January;1;Q1;2019;2019-01;0
20190112;2019-01-12;12;6;Saturday;1;January;1;Q1;2019;2019-01;1
20190113;2019-01-13;13;7;Sunday;1;January;1;Q1;2019;2019-01;1
20190114;2019-01-14;14;1;Monday;1;January;1;Q1;2019;2019-01;0
20190115;2019-01-15;15;2;Tuesday;1;January;1;Q1;2019;2019-01;0
20190116;2019-01-16;16;3;Wednesday;1;January;1;Q1;2019;2019-01;0
20190117;2019-01-17;17;4;Thursday;1;January;1;Q1;2019;2019-01;0
20190118;2019-01-18;18;5;Friday;1;January;1;Q1;2019;2019-01;0
20190119;2019-01-19;19;6;Saturday;1;January;1;Q1;2019;2019-01;1
20190120;2019-01-20;20;7;Sunday;1;January;1;Q1;2019;2019-01;1
20190121;2019-01-21;21;1;Monday;1;January;1;Q1;2019;2019-01;0
20190122;2019-01-22;22;2;Tuesday;1;January;1;Q1;2019;2019-01;0
20190123;2019-01-23;23;3;Wednesday;1;January;1;Q1;2019;2019-01;0
20190124;2019-01-24;24;4;Thursday;1;January;1;Q1;2019;2019-01;0
20190125;2019-01-25;25;5;Friday;1;January;1;Q1;2019;2019-01;0
20190126;2019-01-26;26;6;Saturday;1;January;1;Q1;2019;2019-01;1
20190127;2019-01-27;27;7;Sunday;1;January;1;Q1;2019;2019-01;1
20190128;2019-01-28;28;1;Monday;1;January;1;Q1;2019;2019-01;0
20190129;2019-01-29;29;2;Tuesday;1;January;1;Q1;2019;2019-01;0
20190130;2019-01-30;30;3;Wednesday;1;January;1;Q1;2019;2019-01;0
20190131;2019-01-31;31;4;Thursday;1;January;1;Q1;2019;2019-01;0
20190201;2019-02-01;1;5;Friday;2;February;1;Q1;2019;2019-02;0
20190202;2019-02-02;2;6;Saturday;2;February;1;Q1;2019;2019-02;1
20190203;2019-02-03;3;7;Sunday;2;February;1;Q1;2019;2019-02;1
20190204;2019-02-04;4;1;Monday;2;February;1;Q1;2019;2019-02;0
20190205;2019-02-05;5;2;Tuesday;2;February;1;Q1;2019;2019-02;0
20190206;2019-02-06;6;3;Wednesday;2;February;1;Q1;2019;2019-02;0
20190207;2019-02-07;7;4;Thursday;2;February;1;Q1;2019;2019-02;0
20190208;2019-02-08;8;5;Friday;2;February;1;Q1;2019;2019-02;0
20190209;2019-02-09;9;6;Saturday;2;February;1;Q1;2019;2019-02;1
20190210;2019-02-10;10;7;Sunday;2;February;1;Q1;2019;2019-02;1
20190211;2019-02-11;11;1;Monday;2;February;1;Q1;2019;2019-02;0
20190212;2019-02-12;12;2;Tuesday;2;February;1;Q1;2019;2019-02;0
20190213;2019-02-13;13;3;Wednesday;2;February;1;Q1;2019;2019-02;0
20190214;2019-02-14;14;4;Thursday;2;February;1;Q1;2019;2019-02;0
20190215;2019-02-15;15;5;Friday;2;February;1;Q1;2019;2019-02;0
20190216;2019-02-16;16;6;Saturday;2;February;1;Q1;2019;2019-02;1
20190217;2019-02-17;17;7;Sunday;2;February;1;Q1;2019;2019-02;1
20190218;2019-02-18;18;1;Monday;2;February;1;Q1;2019;2019-02;0
20190219;2019-02-19;19;2;Tuesday;2;February;1;Q1;2019;2019-02;0
20190220;2019-02-20;20;3;Wednesday;2;February;1;Q1;2019;2019-02;0
20190221;2019-02-21;21;4;Thursday;2;February;1;Q1;2019;2019-02;0
20190222;2019-02-22;22;5;Friday;2;February;1;Q1;2019;2019-02;0
20190223;2019-02-23;23;6;Saturday;2;February;1;Q1;2019;2019-02;1
20190224;2019-02-24;24;7;Sunday;2;February;1;Q1;2019;2019-02;1
20190225;2019-02-25;25;1;Monday;2;February;1;Q1;2019;2019-02;0
20190226;2019-02-26;26;2;Tuesday;2;February;1;Q1;2019;2019-02;0
20190227;2019-02-27;27;3;Wednesday;2;February;1;Q1;2019;2019-02;0
20190228;2019-02-28;28;4;Thursday;2;February;1;Q1;2019;2019-02;0
20190301;2019-03-01;1;5;Friday;3;March;1;Q1;2019;2019-03;0
20190302;2019-03-02;2;6;Saturday;3;March;1;Q1;2019;2019-03;1
20190303;2019-03-03;3;7;Sunday;3;March;1;Q1;2019;2019-03;1
20190304;2019-03-04;4;1;Monday;3;March;1;Q1;2019;2019-03;0
20190305;2019-03-05;5;2;Tuesday;3;March;1;Q1;2019;2019-03;0
20190306;2019-03-06;6;3;Wednesday;3;March;1;Q1;2019;2019-03;0
20190307;2019-03-07;7;4;Thursday;3;March;1;Q1;2019;2019-03;0
20190308;2019-03-08;8;5;Friday;3;March;1;Q1;2019;2019-03;0
20190309;2019-03-09;9;6;Saturday;3;March;1;Q1;2019;2019-03;1
20190310;2019-03-10;10;7;Sunday;3;March;1;Q1;2019;2019-03;1
20190311;2019-03-11;11;1;Monday;3;March;1;Q1;2019;2019-03;0
20190312;2019-03-12;12;2;Tuesday;3;March;1;Q1;2019;2019-03;0
20190313;2019-03-13;13;3;Wednesday;3;March;1;Q1;2019;2019-03;0
20190314;2019-03-14;14;4;Thursday;3;March;1;Q1;2019;2019-03;0
20190315;2019-03-15;15;5;Friday;3;March;1;Q1;2019;2019-03;0
20190316;2019-03-16;16;6;Saturday;3;March;1;Q1;2019;2019-03;1
20190317;2019-03-17;17;7;Sunday;3;March;1;Q1;2019;2019-03;1
20190318;2019-03-18;18;1;Monday;3;March;1;Q1;2019;2019-03;0
20190319;2019-03-19;19;2;Tuesday;3;March;1;Q1;2019;2019-03;0
20190320;2019-03-20;20;3;Wednesday;3;March;1;Q1;2019;2019-03;0
20190321;2019-03-21;21;4;Thursday;3;March;1;Q1;2019;2019-03;0
20190322;2019-03-22;22;5;Friday;3;March;1;Q1;2019;2019-03;0
20190323;2019-03-23;23;6;Saturday;3;March;1;Q1;2019;2019-03;1
