review_id,order_id,rating,food_rating,delivery_rating,review_text,created_at
RV0052217,O0086250,3,2,3,Acceptable,2022-12-19 01:45:11
RV0052218,O0186527,4,4,4,Decent meal,2025-03-22 23:53:59
RV0052219,O0259134,5,5,5,Loved it!,2025-08-26 08:07:00
RV0052220,O0277392,2,3,3,Packaging issue,2025-08-11 10:21:46
RV0052221,O0036949,5,5,5,Amazing food!,2025-01-22 08:52:16
RV0052222,O0046038,3,3,4,It was alright,2024-08-20 03:45:35
RV0052223,O0282581,3,3,4,Moderate quality,2024-03-15 11:12:28
RV0052224,O0011766,3,4,4,Okay food,2024-10-24 16:50:50
RV0052225,O0295776,5,4,5,Loved it!,2022-10-02 08:40:51
RV0052226,O0040427,2,3,1,Slightly disappointing,2024-05-22 00:06:15
RV0052227,O0146243,5,5,4,Amazing food!,2025-06-03 23:54:56
RV0052228,O0201993,5,5,4,Excellent!,2024-06-27 15:56:38
RV0052229,O0199429,5,5,4,5 stars!,2022-09-18 00:19:39
RV0052230,O0040266,4,4,5,Good packaging,2024-02-16 19:36:00
RV0052231,O0163960,3,4,4,Expected more,2025-10-12 11:37:17
RV0052232,O0270199,5,5,4,Fantastic taste,2025-10-02 09:20:26
RV0052233,O0273685,4,4,3,Would recommend,2025-10-10 19:49:06
RV0052234,O0001367,1,1,1,Cold food,2022-10-21 09:34:49
RV0052235,O0116836,3,2,2,Expected more,2025-11-27 02:41:47
RV0052236,O0219375,4,5,4,Value for money,2023-07-28 12:51:14
RV0052237,O0066577,1,1,1,Unacceptable,2025-12-10 12:32:08
RV0052238,O0030713,5,4,5,Excellent!,2025-01-05 20:57:18
RV0052239,O0275309,4,4,4,Yummy,2025-03-07 06:54:43
RV0052240,O0004517,4,4,4,Liked it@@@,2024-04-21 04:59:10
RV0052241,O0246898,4,4,4,Would recommend,2025-12-26 15:34:49
RV0052242,O0077941,4,4,3,Decent meal,2025-04-15 16:33:40
RV0052243,O0055546,1,1,1,Terrible,2025-05-26 12:01:03
RV0052244,O0080139,5,4,5,Amazing food!,2025-03-24 17:30:46
RV0052245,O0159764,4,5,5,Good food,2024-03-03 00:20:45
RV0052246,O0143485,5,4,4,5 stars!,2025-07-18 20:13:27
RV0052247,O0166532,4,5,3,Yummy,2025-08-25 10:35:38
RV0052248,O0116172,5,5,4,Fantastic taste,2024-03-07 12:14:31
RV0052249,O0278008,4,5,4,Tasty and quick,2023-03-09 17:16:53
RV0052250,O0005271,3,4,3,Average,2025-09-01 20:54:29
RV0052251,O0061124,5,5,4,5 stars!,2025-09-11 22:50:09
RV0052252,O0177673,4,4,4,Nice experience,2025-08-14 05:59:56
RV0052253,O0214155,3,4,3,It was alright,2023-06-02 22:23:19
RV0052254,O0212432,4,3,5,Yummy,2024-12-26 23:38:26
RV0052255,O0232185,5,5,5,Hot and fresh,2021-05-10 09:09:35
RV0052256,O0175578,5,5,5,Loved it!,2024-05-06 03:15:57
RV0052257,O0045424,5,4,5,Perfectly packed,2024-12-01 08:50:26
RV0052258,O0003121,1,1,1,Never ordering again,2025-12-14 11:38:33
RV0052259,O0142644,4,4,3,Decent meal,2024-07-13 18:53:43
RV0052260,O0233283,4,4,3,Nice experience,2025-04-28 00:10:32
RV0052261,O0170084,4,3,5,Decent meal,2023-12-18 22:10:58
RV0052262,O0116346,3,2,3,Just okay,2024-02-11 11:07:22
RV0052263,O0047341,5,5,5,Perfectly packed,2025-10-29 07:22:22
RV0052264,O0049714,5,4,4,Fantastic taste,2024-04-11 01:06:10
RV0052265,O0180710,4,5,3,Pretty good,2025-02-08 14:57:10
RV0052266,O0245173,5,5,5,Super fast delivery,2025-02-01 01:32:14
RV0052267,O0203505,5,5,5,Perfectly packed,2025-07-04 00:56:05
RV0052268,O0266684,5,4,5,Excellent!,2024-12-22 03:02:36
RV0052269,O0106052,4,4,3,Would recommend,2025-09-17 04:41:55
RV0052270,O0035369,4,4,4,Pretty good,2025-11-11 23:45:55
RV0052271,O0025920,4,4,3,Tasty and quick,2024-01-23 06:34:37
RV0052272,O0264771,4,5,3,Decent meal,2025-07-03 23:05:16
RV0052273,O0294204,5,5,5,Perfectly packed,2025-12-28 23:56:49
RV0052274,O0189349,5,5,5,Perfectly packed,2023-02-21 00:13:41
RV0052275,O0293989,5,5,5,Best biryani ever,2025-11-16 05:05:38
RV0052276,O0281626,1,1,2,Wrong order,2025-10-15 20:15:40
RV0052277,O0006413,5,5,5,Perfectly packed,2021-09-04 08:37:18
RV0052278,O0287251,2,3,2,Missing item,2024-10-14 23:14:07
RV0052279,O0173143,2,2,1,Missing item@@@,2025-04-22 11:48:10
RV0052280,O0263473,4,4,4,Decent meal,2023-01-21 07:29:45
RV0052281,O0258284,4,3,5,Yummy,2021-05-22 16:22:56
RV0052282,O0005384,4,3,4,Pretty good,2024-09-21 17:35:35
RV0052283,O0086434,5,5,5,Loved it!,2025-07-20 16:29:00
RV0052284,O0248549,4,5,5,Good food,2025-07-11 00:11:04
RV0052285,O0043238,1,1,-1,Cold food,2025-07-31 04:09:10
RV0052286,O0101741,5,4,5,Fantastic taste,2025-09-12 21:54:23
RV0052287,O0154564,5,5,4,Amazing food!,2025-10-15 17:54:51
RV0052288,O0264054,4,4,5,Decent meal,2025-12-19 15:43:22
RV0052289,O0124612,4,4,5,Good packaging,2022-08-08 14:30:17
RV0052290,O0045285,4,3,3,Decent meal,2024-02-18 23:53:56
RV0052291,O0273602,4,4,4,Tasty and quick,2025-06-27 23:50:19
RV0052292,O0058042,4,3,4,Decent meal,2022-04-13 22:52:31
RV0052293,O0060204,4,5,3,Value for money,2024-01-11 08:00:16
RV0052294,O0068419,5,4,5,Hot and fresh,2025-07-21 17:57:00
RV0052295,O0058135,4,3,5,Liked it,2024-05-08 15:48:53
RV0052296,O0292969,5,5,5,Super fast delivery,2025-02-09 20:00:36
RV0052297,O0244416,5,4,4,Super fast delivery,2025-08-25 06:19:17
RV0052298,O0059958,3,2,2,Acceptable,2024-05-12 16:19:08
RV0052299,O0204272,2,1,3,Missing item,2025-05-18 13:22:41
RV0052300,O0029274,3,2,2,Just okay,2024-10-21 04:06:15
RV0052301,O0205549,4,4,4,Good food,2024-09-06 01:35:41
RV0052302,O0003645,3,2,3,Average,2024-03-05 12:33:04
RV0052303,O0136166,5,5,4,Amazing food!,2024-05-08 10:35:26
RV0052304,O0098567,4,4,5,Yummy,2025-03-31 09:05:02
RV0052305,O0144167,4,3,3,Tasty and quick,2025-12-21 02:13:28
RV0052306,O0059260,2,3,3,Not great,2025-10-09 20:57:51
RV0052307,O0081197,99999,5,3,Nice experience,2023-07-19 11:46:38
RV0052308,O0121371,5,5,5,Will order again,2023-11-27 03:07:27
RV0052309,O0036427,4,4,5,Would recommend,2025-12-14 08:13:01
RV0052310,O0234302,1,1,2,Unacceptable,2024-04-29 07:01:05
RV0052311,O0238787,4,5,4,Yummy,2024-04-26 08:54:21
RV0052312,O0162834,5,5,5,Hot and fresh,2024-10-09 04:40:24
RV0052313,O0233012,4,5,4,Value for money,2023-12-20 09:41:16
RV0052314,O0203001,5,5,5,Best biryani ever,2024-10-02 09:51:56
RV0052315,O0248422,4,4,3,Good packaging,2025-09-24 16:36:11
RV0052316,O0104288,2,2,2,Late delivery,2025-10-27 12:43:40
RV0052317,O0219345,4,4,4,Good food,2024-08-11 06:07:08
RV0052318,O0133999,4,4,4,Yummy@@@,2024-02-11 17:07:42
RV0052319,O0294133,3,2,3,Taste was fine,2025-03-04 09:01:44
RV0052320,O0153157,5,5,5,Perfectly packed,2024-05-01 23:37:49
RV0052321,O0158144,2,2,-1,Taste was off,2025-12-19 05:52:20
RV0052322,O0064521,5,5,5,Will order again,2025-08-26 15:12:46
RV0052323,O0263997,5,5,5,Best biryani ever,2024-06-13 07:22:06
RV0052324,O0182085,5,5,5,5 stars!,2024-02-23 22:33:00
RV0052325,O0249823,99999,1,1,Very bad,2025-11-22 06:39:19
RV0052326,O0004296,5,4,5,Super fast delivery,2025-12-03 16:56:43
RV0052327,O0134121,2,2,3,Meh,2024-10-29 07:14:34
RV0052328,O0270489,3,4,4,Okay food,2023-08-31 11:45:57
RV0052329,O0284077,2,3,1,Late delivery,2022-01-15 17:54:32
RV0052330,O0112079,4,4,5,Would recommend,2025-11-26 20:53:31
RV0052331,O0175933,4,4,3,Good food,2024-05-28 02:50:19
RV0052332,O0042253,5,5,4,Loved it!@@@,2025-09-22 23:11:09
RV0052333,O0146577,3,3,2,Just okay,2023-09-28 05:28:21
RV0052334,O0182300,5,5,4,Will order again,2024-01-29 22:16:22
RV0052335,O0199574,5,5,5,Super fast delivery,2023-05-01 20:37:32
RV0052336,O0015615,4,4,3,Tasty and quick,2024-09-30 20:58:57
RV0052337,O0012319,2,2,3,Slightly disappointing,2025-07-02 17:33:14
RV0052338,O0062438,4,5,3,Tasty and quick,2025-11-29 13:28:16
RV0052339,O0141630,5,99999,5,5 stars!,2024-07-06 09:59:14
RV0052340,O0171749,4,3,3,Would recommend@@@,2025-11-02 08:28:27
RV0052341,O0296787,4,4,4,Liked it,2025-11-25 11:28:17
RV0052342,O0055153,5,5,5,Excellent!,2024-12-13 21:12:20
RV0052343,O0290602,5,4,5,Will order again,2025-09-28 13:23:00
RV0052344,O0176256,2,2,1,Missing item,2024-02-03 02:15:04
RV0052345,O0043943,4,5,4,Yummy,2025-05-09 22:09:11
RV0052346,O0053241,4,4,5,Would recommend,2025-05-22 13:07:12
RV0052347,O0246813,1,2,1,Cold food,2023-02-22 08:50:50
RV0052348,O0296535,99999,5,5,5 stars!,2025-06-17 20:15:49
RV0052349,O0090449,5,4,4,Amazing food!,2024-04-28 03:57:56
RV0052350,O0283014,5,5,5,Perfectly packed,2024-11-06 15:11:25
RV0052351,O0165003,1,1,1,Horrible,2024-07-15 23:12:06
RV0052352,O0099423,5,5,5,Perfectly packed@@@,2023-12-06 22:41:33
RV0052353,O0227762,5,5,5,Fantastic taste,2025-12-22 00:13:18
RV0052354,O0147493,5,99999,5,Loved it!,2024-10-11 16:37:45
RV0052355,O0263694,5,5,4,Excellent!,2023-11-06 13:44:13
RV0052356,O0041399,5,5,5,Hot and fresh,2025-08-21 20:03:57
RV0052357,O0265685,5,4,5,Best biryani ever,2024-12-03 18:41:42
RV0052358,O0103681,5,5,5,Excellent!,2024-04-19 18:35:31
RV0052359,O0030337,99999,3,3,Would recommend@@@,2025-01-27 09:59:31
RV0052360,O0141060,5,5,4,Hot and fresh,2025-06-01 18:34:15
RV0052361,O0167003,4,4,4,Pretty good,2025-03-29 14:20:35
RV0052362,O0196013,4,4,3,Value for money,2025-09-09 07:35:14
RV0052363,O0228930,4,3,4,Would recommend,2025-04-12 15:37:56
RV0052364,O0098367,4,4,3,Would recommend,2022-01-15 04:03:28
RV0052365,O0252484,5,5,5,Perfectly packed,2025-05-12 04:32:25
RV0052366,O0026823,5,5,5,Loved it!,2025-12-09 03:41:25
RV0052367,O0054016,2,2,2,Meh,2024-07-29 02:26:14
RV0052368,O0164622,5,5,5,Best biryani ever,2025-01-12 13:46:36
RV0052369,O0242229,3,3,2,Taste was fine,2025-11-30 22:44:57
RV0052370,O0142809,2,3,1,Not great,2023-07-01 22:43:23
RV0052371,O0055832,4,4,-1,Value for money,2025-08-31 04:07:39
RV0052372,O0283062,4,4,5,Would recommend,2024-09-15 18:59:16
RV0052373,O0237062,5,5,5,Super fast delivery,2023-09-21 18:22:23
RV0052374,O0037163,4,4,3,Good packaging,2025-10-11 21:51:52
RV0052375,O0200563,5,5,5,Excellent!,2025-06-02 20:32:07
RV0052376,O0123126,1,1,2,Too late,2025-07-15 02:20:32
RV0052377,O0106629,5,5,5,Amazing food!,2025-05-20 04:30:26
RV0052378,O0019305,4,4,4,Liked it,2025-11-17 08:09:51
RV0052379,O0202394,5,5,5,Excellent!,2025-01-30 08:20:28
RV0052380,O0038760,4,4,3,Tasty and quick,2024-05-01 05:35:48
RV0052381,O0136757,4,4,4,Would recommend,2025-03-16 15:45:12
RV0052382,O0177034,4,5,4,Value for money,2025-06-24 19:50:06
RV0052383,O0132968,5,5,4,Excellent!,2025-02-28 22:06:57
RV0052384,O0201486,3,3,3,It was alright,2021-12-21 23:34:51
RV0052385,O0263670,3,4,3,It was alright,2023-12-04 16:28:27
RV0052386,O0264638,5,5,4,Super fast delivery,2023-05-13 18:35:48
RV0052387,O0125744,2,2,2,Missing item,2025-12-07 22:31:05
RV0052388,O0091221,4,3,4,Tasty and quick,2024-09-27 08:43:38
RV0052389,O0225396,4,4,5,Tasty and quick,2024-03-21 02:56:25
RV0052390,O0105370,1,1,2,Very bad,2024-09-17 18:24:52
RV0052391,O0183197,5,5,5,Loved it!,2024-11-24 07:36:32
RV0052392,O0215397,4,4,4,Decent meal,2023-05-11 16:46:46
RV0052393,O0175361,4,3,5,Liked it,2025-12-22 07:47:57
RV0052394,O0145264,4,4,4,Liked it,2025-05-27 10:53:36
RV0052395,O0109578,3,3,4,Okay food,2024-03-06 20:37:14
RV0052396,O0013742,5,5,5,Amazing food!@@@,2024-09-30 12:07:18
RV0052397,O0075915,2,2,1,Mediocre,2024-07-13 09:14:37
RV0052398,O0153068,4,3,3,Yummy,2025-09-28 21:34:25
RV0052399,O0044384,2,3,2,Taste was off,2024-11-03 14:35:27
RV0052400,O0078903,2,2,3,Mediocre,2025-06-20 09:22:07
RV0052401,O0243150,4,5,5,Yummy,2023-05-01 10:46:05
RV0052402,O0111793,1,1,1,Very bad,2024-09-20 01:14:06
RV0052403,O0073290,5,5,4,Loved it!@@@,2025-09-14 09:58:42
RV0052404,O0005544,4,4,5,Decent meal,2025-03-25 11:18:57
RV0052405,O0006809,2,2,2,Below expectations,2024-08-08 06:34:18
RV0052406,O0213053,3,3,3,It was alright,2024-09-17 10:57:17
RV0052407,O0052321,5,5,5,Perfectly packed,2025-11-30 17:11:40
RV0052408,O0294423,5,5,5,Amazing food!,2025-12-07 14:48:16
RV0052409,O0222990,5,5,5,Best biryani ever,2023-11-10 20:19:35
RV0052410,O0132663,5,4,4,5 stars!,2024-02-19 22:24:27
RV0052411,O0173460,5,5,5,Hot and fresh,2024-11-11 20:16:20
RV0052412,O0150770,2,2,2,Missing item,2023-04-17 07:57:36
RV0052413,O0169600,4,5,4,Nice experience,2024-12-17 01:12:11
RV0052414,O0004978,4,4,3,Good food,2025-03-12 04:37:47
RV0052415,O0186431,1,1,1,Wrong order,2023-12-30 17:30:47
RV0052416,O0296794,5,4,5,Best biryani ever,2025-08-26 15:12:06
RV0052417,O0054486,5,4,5,Super fast delivery,2024-06-08 01:18:05
RV0052418,O0118672,4,4,4,Would recommend,2023-11-30 22:58:48
RV0052419,O0086220,1,2,1,Terrible,2024-06-23 16:35:11
RV0052420,O0146256,5,5,4,Super fast delivery,2024-10-08 12:57:53
RV0052421,O0238825,5,5,5,Super fast delivery,2024-02-20 10:53:00
RV0052422,O0029998,4,5,5,Good packaging,2022-10-25 17:38:10
RV0052423,O0179044,4,4,4,Nice experience,2023-04-25 11:42:30
RV0052424,O0017896,1,1,1,Very bad,2025-03-10 05:32:44
RV0052425,O0203981,5,5,5,Super fast delivery,2023-10-23 14:50:28
RV0052426,O0265370,3,3,3,Could be better@@@,2024-08-25 02:17:16
RV0052427,O0048002,3,2,3,Just okay,2021-07-23 21:37:21
RV0052428,O0219443,5,5,5,Will order again,2025-02-12 20:40:17
RV0052429,O0038332,4,3,5,Good packaging,2022-06-07 08:06:48
RV0052430,O0270745,5,4,5,Perfectly packed,2025-04-19 02:20:07
RV0052431,O0202247,4,99999,5,Liked it,2024-07-27 16:47:16
RV0052432,O0128023,4,3,4,Decent meal,2025-05-26 13:00:24
RV0052433,O0156217,5,5,5,5 stars!,2022-09-08 07:06:08
RV0052434,O0008755,4,5,4,Good food,2025-03-12 13:17:24
RV0052435,O0138142,5,5,5,Super fast delivery,2022-04-28 17:04:41
RV0052436,O0273030,2,2,2,Slightly disappointing,2024-10-16 02:01:49
RV0052437,O0205762,2,3,1,Late delivery,2025-04-28 10:33:54
RV0052438,O0158559,3,4,3,Taste was fine,2025-03-21 00:55:30
RV0052439,O0000885,5,5,5,Will order again,2024-01-13 15:15:00
RV0052440,O0161619,3,3,2,Expected more,2024-04-18 13:28:28
RV0052441,O0113491,5,5,5,Loved it!,2025-07-30 01:42:06
RV0052442,O0240946,4,99999,4,Would recommend,2025-06-08 19:14:54
RV0052443,O0067026,5,4,5,Super fast delivery,2024-09-26 07:15:49
RV0052444,O0061905,2,1,2,Late delivery,2025-12-20 01:33:16
RV0052445,O0038222,5,5,5,Will order again,2025-05-22 05:29:10
RV0052446,O0189097,3,3,2,Expected more,2024-04-15 21:36:30
RV0052447,O0252136,3,4,3,Just okay,2025-01-13 18:19:52
RV0052448,O0034593,4,4,5,Value for money,2024-03-18 17:27:07
RV0052449,O0192859,4,5,4,Liked it,2025-04-19 23:33:25
RV0052450,O0279903,4,5,3,Good packaging,2025-12-09 14:49:28
RV0052451,O0100132,5,5,5,Hot and fresh,2022-06-03 00:06:30
RV0052452,O0173866,5,5,4,Fantastic taste,2024-04-11 14:37:20
RV0052453,O0014952,3,4,3,Could be better,2025-03-14 10:12:14
RV0052454,O0090157,2,2,3,Mediocre,2024-09-18 03:45:06
RV0052455,O0082189,3,3,3,Expected more,2024-04-15 05:19:10
RV0052456,O0289053,4,4,4,Yummy,2024-09-29 07:19:12
RV0052457,O0086448,4,5,5,Decent meal,2025-03-29 03:35:25
RV0052458,O0257295,4,3,4,Nice experience,2025-06-15 08:56:44
RV0052459,O0255607,5,5,5,Loved it!,2024-10-25 14:32:53
RV0052460,O0276464,3,3,3,Acceptable,2024-08-21 23:17:07
RV0052461,O0226761,5,5,5,Amazing food!,2025-04-12 10:58:58
RV0052462,O0136659,3,3,2,Just okay,2024-09-21 20:31:55
RV0052463,O0013752,2,2,1,Taste was off,2024-09-26 16:00:05
RV0052464,O0242233,5,5,5,Fantastic taste,2021-07-06 12:36:47
RV0052465,O0127953,4,4,3,Decent meal,2025-09-12 21:34:54
RV0052466,O0274588,4,4,5,Good packaging,2024-04-05 18:12:35
RV0052467,O0017959,3,3,4,Taste was fine,2024-07-05 12:49:22
RV0052468,O0079532,5,4,5,5 stars!,2024-10-30 04:17:56
RV0052469,O0167791,5,5,5,Hot and fresh,2024-01-18 06:30:01
RV0052470,O0019156,5,5,5,5 stars!,2024-10-10 00:33:41
RV0052471,O0225696,4,4,3,Nice experience,2025-01-15 19:18:21
RV0052472,O0199932,3,2,4,Taste was fine@@@,2024-07-06 18:49:01
RV0052473,O0050910,5,5,5,Best biryani ever,2023-12-27 00:35:54
RV0052474,O0024310,4,3,5,Would recommend,2025-08-14 02:43:19
RV0052475,O0213237,4,3,5,Yummy,2024-07-04 09:39:25
RV0052476,O0144067,5,4,5,Hot and fresh,2023-09-18 08:12:31
RV0052477,O0135414,5,4,5,Best biryani ever,2023-03-31 20:00:43
RV0052478,O0079793,3,4,4,Could be better,2024-08-19 12:31:54
RV0052479,O0078834,5,5,5,Fantastic taste,2024-11-27 21:21:34
RV0052480,O0103743,2,2,3,Mediocre,2024-07-13 15:35:48
RV0052481,O0061349,1,2,1,Unacceptable,2025-02-21 17:01:14
RV0052482,O0055671,5,5,4,5 stars!,2024-04-09 14:25:46
RV0052483,O0195829,3,4,3,Okay food,2025-08-01 10:22:59
RV0052484,O0095734,4,5,3,Decent meal,2022-02-08 14:46:39
RV0052485,O0070898,5,5,4,Best biryani ever,2025-06-24 13:55:04
RV0052486,O0251100,3,3,3,Moderate quality,2024-11-14 16:23:31
RV0052487,O0029692,1,1,1,Too late,2025-09-13 03:36:09
RV0052488,O0220731,2,3,2,Slightly disappointing,2025-09-11 13:04:27
RV0052489,O0125003,5,5,5,Amazing food!,2022-10-22 01:42:37
RV0052490,O0053597,5,5,5,Loved it!,2023-06-29 22:53:38
RV0052491,O0231845,3,2,2,Moderate quality,2023-01-01 04:34:17
RV0052492,O0121318,5,5,-1,5 stars!,2021-06-24 04:34:58
RV0052493,O0165908,5,4,5,Loved it!,2025-03-25 17:57:21
RV0052494,O0294412,5,5,5,Fantastic taste,2024-05-24 05:47:33
RV0052495,O0186989,4,5,4,Liked it,2025-01-21 05:31:50
RV0052496,O0224702,4,3,5,Pretty good,2025-02-19 06:52:57
RV0052497,O0188872,1,99999,1,Very bad,2025-01-27 09:16:42
RV0052498,O0050367,3,2,4,Just okay,2025-09-26 04:02:04
RV0052499,O0006105,4,4,5,Would recommend,2022-11-27 21:05:36
RV0052500,O0164292,5,4,-1,5 stars!,2024-11-28 06:07:03
RV0052501,O0077892,5,5,4,Best biryani ever,2024-09-07 07:53:41
RV0052502,O0179277,4,4,5,Value for money,2025-02-25 14:56:09
RV0052503,O0132054,4,5,4,Value for money,2024-05-09 23:47:42
RV0052504,O0233428,5,5,5,5 stars!,2025-04-07 05:35:29
RV0052505,O0055245,5,5,4,Best biryani ever@@@,2025-12-22 04:09:54
RV0052506,O0225717,4,4,4,Good food,2025-03-25 01:57:49
RV0052507,O0183586,5,4,4,Amazing food!,2025-07-24 05:36:30
RV0052508,O0106491,5,5,5,Fantastic taste,2025-09-24 15:52:36
RV0052509,O0110076,5,99999,5,Hot and fresh,2024-10-29 22:27:21
RV0052510,O0296484,5,5,5,Super fast delivery,2025-10-22 19:09:54
RV0052511,O0047796,4,4,3,Decent meal,2025-11-12 08:16:07
RV0052512,O0024801,4,5,3,Tasty and quick,2023-06-04 06:07:30
RV0052513,O0057252,1,2,1,Unacceptable,2024-07-31 14:35:38
RV0052514,O0214795,4,5,3,Nice experience,2025-06-13 00:43:16
RV0052515,O0008776,5,4,5,5 stars!@@@,2025-10-17 04:38:50
RV0052516,O0236864,2,2,3,Late delivery,2025-09-06 06:39:01
RV0052517,O0122709,3,2,4,Could be better,2025-11-20 12:00:32
RV0052518,O0096031,4,4,3,Liked it,2025-11-13 01:37:25
RV0052519,O0188416,4,3,4,Tasty and quick,2025-10-05 05:47:41
RV0052520,O0081715,4,4,5,Nice experience,2025-01-16 23:57:41
RV0052521,O0146029,3,3,3,Taste was fine,2025-07-19 12:24:35
RV0052522,O0097905,4,4,5,Good packaging,2024-03-17 03:39:07
RV0052523,O0009486,5,5,5,5 stars!,2021-06-18 21:57:34
RV0052524,O0054840,5,5,5,5 stars!,2024-11-14 14:36:33
RV0052525,O0115971,5,5,5,Best biryani ever,2023-06-04 10:43:12
RV0052526,O0040085,4,4,4,Nice experience,2023-11-05 00:13:50
RV0052527,O0226408,3,4,3,Taste was fine,2025-03-19 15:05:32
RV0052528,O0226403,99999,4,4,Loved it!,2025-09-19 07:12:14
RV0052529,O0062572,4,3,4,Pretty good,2022-10-15 20:11:13
RV0052530,O0011530,5,5,4,Loved it!,2025-11-02 01:57:04
RV0052531,O0103708,4,4,5,Good packaging,2024-01-27 16:36:30
RV0052532,O0066987,5,4,5,Hot and fresh,2024-06-19 15:29:10
RV0052533,O0099032,5,5,5,Best biryani ever,2024-03-09 00:28:28
RV0052534,O0069766,5,5,5,Super fast delivery,2024-02-10 17:39:46
RV0052535,O0246255,3,3,4,Average,2023-11-15 10:14:56
RV0052536,O0202306,4,5,4,Value for money,2024-11-11 21:52:16
RV0052537,O0263885,5,4,5,Hot and fresh,2025-09-11 17:37:40
RV0052538,O0163267,5,5,4,Fantastic taste,2024-08-10 13:09:35
RV0052539,O0183026,1,2,2,Horrible,2024-06-12 18:26:46
RV0052540,O0155061,5,4,-1,Hot and fresh,2024-04-08 03:08:43
RV0052541,O0160343,4,4,3,Yummy,2022-07-31 06:00:27
RV0052542,O0033281,5,5,5,Fantastic taste,2025-08-25 00:13:28
RV0052543,O0028974,4,3,5,Yummy,2024-04-10 12:58:19
RV0052544,O0109613,4,5,4,Would recommend,2022-12-07 04:22:20
RV0052545,O0167104,4,4,4,Pretty good,2025-03-05 21:51:53
RV0052546,O0040671,4,4,5,Liked it,2023-11-13 11:02:55
RV0052547,O0238517,5,5,5,Loved it!,2025-10-05 00:49:09
RV0052548,O0230898,3,4,3,Acceptable,2025-12-19 11:53:15
RV0052549,O0117344,99999,3,2,Taste was fine,2024-07-10 16:13:49
RV0052550,O0274420,5,5,5,Perfectly packed,2024-12-20 10:45:03
RV0052551,O0130184,3,3,3,Nothing special,2025-07-09 03:03:14
RV0052552,O0272057,1,1,1,Terrible,2022-04-21 19:09:50
RV0052553,O0012669,3,2,2,Taste was fine,2024-10-16 09:57:13
RV0052554,O0098649,2,1,2,Packaging issue,2024-10-11 08:12:51
RV0052555,O0144034,5,4,5,5 stars!,2022-10-15 03:21:08
RV0052556,O0252056,5,5,4,Best biryani ever,2024-07-26 12:43:17
RV0052557,O0204355,5,5,5,Will order again,2025-01-02 02:30:00
RV0052558,O0263146,5,5,4,Perfectly packed,2024-06-25 08:42:41
RV0052559,O0245051,5,99999,5,Best biryani ever,2024-04-15 04:44:32
RV0052560,O0053411,4,4,4,Would recommend,2024-05-06 18:16:32
RV0052561,O0193643,4,3,3,Nice experience,2025-12-28 01:44:38
RV0052562,O0282612,5,5,-1,Amazing food!,2025-07-15 13:51:20
RV0052563,O0077655,5,5,5,5 stars!,2023-02-28 22:58:41
RV0052564,O0232496,4,3,4,Liked it,2025-11-15 10:53:59
RV0052565,O0131505,5,4,5,Super fast delivery,2025-05-04 01:00:23
RV0052566,O0046824,5,5,4,Will order again,2025-08-01 14:14:27
RV0052567,O0196288,3,3,2,Nothing special,2023-06-19 21:16:27
RV0052568,O0094602,5,5,5,Best biryani ever,2022-09-01 01:53:38
RV0052569,O0077815,5,5,5,Fantastic taste,2025-10-31 10:43:56
RV0052570,O0279649,4,4,4,Pretty good,2023-04-12 19:59:51
RV0052571,O0100131,5,5,5,Loved it!,2024-07-11 20:52:16
RV0052572,O0025035,2,2,3,Slightly disappointing,2025-06-27 19:25:47
RV0052573,O0273403,5,5,5,Best biryani ever,2025-09-13 19:08:25
RV0052574,O0156029,1,1,1,Disgusting,2025-05-29 19:09:43
RV0052575,O0060344,4,4,3,Good food,2023-01-20 15:49:37
RV0052576,O0114509,4,4,3,Value for money,2025-11-13 18:29:52
RV0052577,O0262102,3,2,2,Taste was fine,2025-10-13 01:22:12
RV0052578,O0205955,4,3,3,Nice experience,2024-02-12 13:06:26
RV0052579,O0163844,5,5,4,Best biryani ever,2024-05-19 16:52:30
RV0052580,O0028068,3,4,-1,Average,2024-02-23 02:17:36
RV0052581,O0023997,1,2,1,Never ordering again,2024-03-31 21:45:12
RV0052582,O0293909,5,5,4,Loved it!,2025-05-30 13:39:47
RV0052583,O0161407,3,2,3,Acceptable,2024-10-16 16:07:52
RV0052584,O0181365,5,5,5,Best biryani ever,2025-07-30 00:44:01
RV0052585,O0198192,5,5,5,Excellent!@@@,2025-01-21 18:21:35
RV0052586,O0187197,4,5,4,Liked it,2024-06-18 00:03:15
RV0052587,O0113814,4,99999,5,Would recommend,2024-07-31 22:37:58
RV0052588,O0263123,4,5,5,Would recommend,2025-07-01 08:58:28
RV0052589,O0007209,5,5,5,Super fast delivery,2024-12-18 21:29:12
RV0052590,O0025451,5,5,5,Best biryani ever,2023-07-08 20:52:17
RV0052591,O0099327,5,5,5,Best biryani ever,2025-12-15 20:23:06
RV0052592,O0132930,3,4,4,Nothing special,2023-09-10 07:28:48
RV0052593,O0247312,4,4,5,Pretty good@@@,2025-08-30 19:51:36
RV0052594,O0007614,4,4,3,Pretty good,2024-11-13 17:30:50
RV0052595,O0024601,5,5,5,Fantastic taste,2024-07-10 20:58:17
RV0052596,O0284966,4,3,4,Decent meal,2025-06-17 21:22:26
RV0052597,O0017176,2,3,3,Taste was off,2022-08-07 01:20:29
RV0052598,O0037576,4,99999,-1,Value for money@@@,2025-04-29 22:58:16
RV0052599,O0040960,5,5,5,Super fast delivery,2025-03-14 21:25:04
